"User","Content","Date","URL","Coordinates","Place"
"xuag0bio","El Jikook es mi oxigeno en esta vida, por eso que cuando no suben algo, quiero ahorcarme.","2016-05-27 16:15:45","https://twitter.com/xuag0bio/status/736229414493671424",NA,NA
"xuag0bio","@LUCCIA_L WUHAHAHSHAHA mami me prohibió descargar fotos del Jimin quiero ahorcarme","2016-05-26 03:48:07","https://twitter.com/xuag0bio/status/735678877884776449",NA,NA
"xuag0bio","que mierdas es esto, una nueva cancion o q ando perdia quiero ahorcarme  https://t.co/rb1DBOEq5z","2016-05-24 14:37:38","https://twitter.com/xuag0bio/status/735117559306059778",NA,NA
"laurismalik","Quiero ahorcarme antes de la evaluación de química:/.","2016-05-24 10:41:40","https://twitter.com/laurismalik/status/735058175746056192",NA,NA
"xuag0bio","Odio cuando la v app me va lenta, me dan ganas de ahorcarme.","2016-05-24 07:42:51","https://twitter.com/xuag0bio/status/735013174051737600",NA,NA
"Haroooold27","Hora de ahorcarme.","2016-05-24 04:12:09","https://twitter.com/Haroooold27/status/734960149283151872",NA,NA
"xuag0bio","Mejor yo ni hablo del comeback de Exo porque no quiero ahorcarme aun.","2016-05-23 19:01:24","https://twitter.com/xuag0bio/status/734821551506350080",NA,NA
"hestexile","mañana no tengo clases y tengo q venir a traer un papelito de mierda igual que ganas de ahorcarme","2016-05-23 18:50:46","https://twitter.com/hestexile/status/734818875234213888",NA,NA
"hoegirrl","@dearddixon y por eso nunca uso es palabra porque me acuerdo de eso y bueno quiero ahorcarme con un cordon umbilical","2016-05-23 02:25:41","https://twitter.com/hoegirrl/status/734570970384637952",NA,NA
"bxzzcutseas0n","@mattmywords noo antes de volver a hablar con un ser despreciable como vos prefiero ahorcarme","2016-05-22 19:52:20","https://twitter.com/bxzzcutseas0n/status/734471980821446657",NA,NA
"soiiviic","están comiendo un asado en un programa de tele que hambre me dio qué ganas de ahorcarme con el piolin de una tira de chorizos","2016-05-21 00:40:03","https://twitter.com/soiiviic/status/733819610315821056",NA,NA
"Amatorytish","Me quiero arrancar el colon y ahorcarme con el.","2016-05-19 00:11:38","https://twitter.com/Amatorytish/status/733087682688131072",NA,NA
"bxzzcutseas0n","daa lali deja de hablar de la firma q no gane y me dan ganas de ahorcarme","2016-05-18 18:14:57","https://twitter.com/bxzzcutseas0n/status/732997920715313153",NA,NA
"satxnxx","si la contabilidad financiera era ok pero no me resultaba sencilla la analítica bffffff que me traigan una soga que quiero ahorcarme","2016-05-18 16:56:04","https://twitter.com/satxnxx/status/732978068051132417",NA,NA
"gnessus","Es que yo unos amores tan imposibles que provoca ahorcarme","2016-05-17 22:46:34","https://twitter.com/gnessus/status/732703886394425344",NA,NA
"hestexile","mi mama me comprometió a darle clases de particular de ingles a un amigo de mi hermano que ganas de ahorcarme","2016-05-17 14:53:38","https://twitter.com/hestexile/status/732584871676260353",NA,NA
"Haroooold27","Me faltan 2 meses para cumplir años y ahorcarme *-*","2016-05-16 22:14:21","https://twitter.com/Haroooold27/status/732333391325040640",NA,NA
"bonvoyeurs","Qué bueno que mañana no tengo clases porque estoy en mi temporada de quiero destirpar a todos los que me rodean y luego ahorcarme.","2016-05-16 01:52:02","https://twitter.com/bonvoyeurs/status/732025784886431744",NA,NA
"SergioCGJ","voy a ahorcarme con el cable de la lampara","2016-05-15 18:38:26","https://twitter.com/SergioCGJ/status/731916666913886212",NA,NA
"bonvoyeurs","¿Debería ahorcarme o tirarme de un puente? 🤔🤔🤔","2016-05-14 03:36:32","https://twitter.com/bonvoyeurs/status/731327308053651456",NA,NA
"lethouisbe","creo que lo más gay que hice fue decirle te quiero muchisimo a gonzalo cuando lo conocí cada vez que me acuerdo me dan ganas de ahorcarme","2016-05-13 03:03:04","https://twitter.com/lethouisbe/status/730956498810064897",NA,NA
"k1ldren","En 3 horas tengo que ir a laburar y voy a ir con el ojo morado, lindo día para ahorcarme en el puente de la playa","2016-05-12 13:18:07","https://twitter.com/k1ldren/status/730748894267756544",NA,NA
"OVERAGA1N","que feo pensar q por q alguien te elegiría si hay pibas re perfectas, altas ganas de ahorcarme con los protocolos de belleza de la sociedad","2016-05-12 03:04:47","https://twitter.com/OVERAGA1N/status/730594543201030144",NA,NA
"is_billyto","Últimamente andan muy corta venas, miren que eso se pega, no vaya a ser que me de a mí por ahorcarme.","2016-05-11 02:50:49","https://twitter.com/is_billyto/status/730228640668078080",NA,NA
"readytofallin","ustedes estan todas melancólicas por ruben y yo estoy a esto () de ahorcarme porque extraño a los juego frío","2016-05-10 01:24:01","https://twitter.com/readytofallin/status/729844407546068992",NA,NA
"_roguevara","yo necesito que me demuestren que me quieren porque sino me empiezo a hacer la cabeza y me dan ganas de ahorcarme","2016-05-09 04:07:44","https://twitter.com/_roguevara/status/729523222232846336",NA,NA
"muyevil","Ahora entra Aguirre, voy a ahorcarme","2016-05-07 17:24:44","https://twitter.com/muyevil/status/728999018328690689",NA,NA
"marielosav","\"Dificulta tráfico\" es poco, aparte el bus sin aire. Yo me quiero volver tigrito para ahorcarme con mi propia cola.  https://t.co/MqL1RDVwXV","2016-05-06 19:28:58","https://twitter.com/marielosav/status/728667894888857601",NA,NA
"hoegirrl","tengo que bañarme, estudiar y todavia quiero comer no se decidirme asi que voy a empezar por ahorcarme","2016-05-05 20:21:12","https://twitter.com/hoegirrl/status/728318648713138180",NA,NA
"harryleighs","estaban dando maze runner en cine canal y ahora esta terminando, que ganas de ahorcarme","2016-05-05 02:54:53","https://twitter.com/harryleighs/status/728055337299918848",NA,NA
"gnessus","Se lo presté a una mmgva que casualidad no fue. Tenía ganas de ahorcarme con el lápiz, no sé https://t.co/Y1bUd88oDW","2016-05-04 01:51:46","https://twitter.com/gnessus/status/727677064732643329",NA,NA
"muyevil","No juega Casemiro mañana, voy a ahorcarme y ahora vuelvo","2016-05-03 14:28:38","https://twitter.com/muyevil/status/727505147673382914",NA,NA
"is_billyto","Mi goals es colgar la hamaca que tengo y ahorcarme junto a esa persona a causa de la situación del país.","2016-05-03 03:34:09","https://twitter.com/is_billyto/status/727340443147591680",NA,NA
"feijiwho","Mañana me levanto a las 5 para estudiar y estoy por ahorcarme","2016-05-01 16:35:30","https://twitter.com/feijiwho/status/726812301400129536",NA,NA
"is_billyto","No hablen de la luz, puede que se vaya por la lluvia y no quiero ahorcarme ahora.","2016-05-01 06:57:54","https://twitter.com/is_billyto/status/726666942141091840",NA,NA
"yayagoro","Me estaría dando bronca mucha bronca, necesito calma ahora si no voy ahorcarme con el cable del velador","2016-04-30 03:20:20","https://twitter.com/yayagoro/status/726249802481188864","Coordinates(longitude=-65.778264, latitude=-34.998735)","Place(id='0b79f7e718cb54b9', fullName='Córdoba, Argentina', name='Córdoba', type='admin', country='Argentina', countryCode='AR')"
"rickymir_","QUE CONCILIACION CHOOOOOTA quiero ahorcarme","2016-04-28 16:17:54","https://twitter.com/rickymir_/status/725720708668596224",NA,NA
"is_billyto","Si van a jugar a los números, primero avísenme para ahorcarme primero. Que ladilla con éso.","2016-04-28 02:40:29","https://twitter.com/is_billyto/status/725514996411699201",NA,NA
"visha_misterio","en esta situación me dan ganas de colgar una soga y ahorcarme...  #QueFacilLaHago","2016-04-27 04:38:44","https://twitter.com/visha_misterio/status/725182366587695105",NA,NA
"Haroooold27","Fav si el 27 de julio me compras una cuerda pa' ahorcarme","2016-04-26 23:01:44","https://twitter.com/Haroooold27/status/725097560491347968",NA,NA
"is_billyto","No sé que hacer con mi puto cuerpo cuando se me pega un calambre, moverme, no moverme o ahorcarme.","2016-04-22 03:52:56","https://twitter.com/is_billyto/status/723358904919318530",NA,NA
"harriestharrie","tengo tantas cosas para estudiar que de solo pensarlo quiero ahorcarme","2016-04-21 03:12:57","https://twitter.com/harriestharrie/status/722986453530087426",NA,NA
"is_billyto","En tiempos como estos estaba apunto de ahorcarme por culpa de la tesis.","2016-04-20 05:51:02","https://twitter.com/is_billyto/status/722663849405652992",NA,NA
"readytofallin","en el grupo compañera le dijo a compañero que si se rateaba, ella se cortaba, me da ganas de ahorcarme","2016-04-20 00:22:51","https://twitter.com/readytofallin/status/722581258748997634",NA,NA
"comoelchocolate","redacté un mail superarchimega profesional y en el asunto puse cosulta voy a volver en el tiempo y ahorcarme con mi propio cordón umbilical","2016-04-18 16:54:51","https://twitter.com/comoelchocolate/status/722106126611968000",NA,NA
"Dr_Fleibur","@ximikomix con no ahorcarme digo, joder.","2016-04-17 16:50:12","https://twitter.com/Dr_Fleibur/status/721742571073114113",NA,NA
"Dr_Fleibur","@ximikomix Yo no enseño a nadie, bastante tengo ya con ahorcarme de un olivo como para aguantar gilipollas","2016-04-17 16:49:41","https://twitter.com/Dr_Fleibur/status/721742440156295168",NA,NA
"airthquake","Me hallo en la cama y no sé si tomarme otro paracetamol o ahorcarme.","2016-04-12 09:33:07","https://twitter.com/airthquake/status/719820635195576321",NA,NA
"rickymir_","De tan solo saber que mañana me pudro en la facultad me dan ganas de ahorcarme","2016-04-12 00:46:59","https://twitter.com/rickymir_/status/719688227368669184",NA,NA
"hoegirrl","me hablo un flaco que le pone menos onda a chatear que yo a vivir flaco si me hablas minimo saca tema xq me dan ganas de ahorcarme sino","2016-04-10 22:52:08","https://twitter.com/hoegirrl/status/719296938206765056",NA,NA
"harryleighs","miren lo que eran zanessa, esas ganas de ahorcarme porque eran tan otp chau","2016-04-10 02:59:09","https://twitter.com/harryleighs/status/718996715026702336",NA,NA
"feijiwho","Hoy tengo cena por el cumpleaños de mi abuela paterna y estoy por ahorcarme en el balcón. Es una señora que sólo piensa en hacer el mal, +","2016-04-09 10:43:30","https://twitter.com/feijiwho/status/718751184119599104",NA,NA
"is_billyto","No hablen de comida, podría ahorcarme.","2016-04-09 02:20:11","https://twitter.com/is_billyto/status/718624520932876288",NA,NA
"_Desletrado","Ahorcarme en tus cuerdas vocales.","2016-04-09 00:08:46","https://twitter.com/_Desletrado/status/718591447583338496",NA,NA
"arriqui24","@trikitriki3000 Y que vaya  aganar... me dan ganas de ahorcarme xd","2016-04-07 23:10:48","https://twitter.com/arriqui24/status/718214473392238592",NA,NA
"Amatorytish","Últimamente estoy tan la idea común de \"mujer\" que me dan ganas de ahorcarme a mi misma.","2016-04-06 21:48:47","https://twitter.com/Amatorytish/status/717831443225907201",NA,NA
"maikrussa","#AEstaHoraNecesito ahogarme con mi propia saliva, pegarme un tiro o ahorcarme con el cable del mouse.","2016-04-06 19:45:03","https://twitter.com/maikrussa/status/717800305182814208",NA,NA
"lethouisbe","uh me olvidé de cambiar el tiempo deñ snap y subí uno de diez segundos que ganas de ahorcarme odio los snaps tan largos","2016-04-06 01:25:43","https://twitter.com/lethouisbe/status/717523648622501889",NA,NA
"dondetuvieja_","Todas los días me levanto a las 5 de la mañana teniendo que tomar difícil decisión de si ponerme el pantalón o ahorcarme con el.","2016-04-05 02:55:35","https://twitter.com/dondetuvieja_/status/717183874997043200",NA,NA
"feijiwho","Están de obras en mi barrio y de verdad que con el puto ruido que hay y todo lo que tengo que estudiar estoy por ahorcarme","2016-04-04 09:33:26","https://twitter.com/feijiwho/status/716921611094515712",NA,NA
"Desafinad0","Si algún día consigo ser feliz pienso ahorcarme igual.","2016-04-01 19:48:48","https://twitter.com/Desafinad0/status/715989307635449856",NA,NA
"gabuleta","Ayer el médico me preguntó cómo estaba e hice gesto de enroscarme una soga al cuello y ahorcarme pero me faltó actuar que seguro se corta.","2016-04-01 15:39:45","https://twitter.com/gabuleta/status/715926633132244992",NA,NA
"rickymir_","De tan solo saber que tengo 48 horas de clases quiero ahorcarme","2016-03-31 10:32:29","https://twitter.com/rickymir_/status/715486920776638465",NA,NA
"harryleighs","qUIERO AHORCARME CON ESOS RULOS https://t.co/BPdZWgkzwA","2016-03-30 02:45:29","https://twitter.com/harryleighs/status/715007007422550016",NA,NA
"pameruuiz","Llevo 20 minutos con la corbata puesta y aún no intento ahorcarme, vamos bien señores","2016-03-29 18:42:55","https://twitter.com/pameruuiz/status/714885566496542721",NA,NA
"Lcs__19","Otra vez comida familiar... Estoy por comprarme un cadalso y ahorcarme para ahorrarme el tostón","2016-03-26 10:39:06","https://twitter.com/Lcs__19/status/713676645085888512",NA,NA
"DonkhodeHelio","La verdad no entiendo nada de esto. Ando chido, en lo que cabe, debería dormir, siento que voy a ahorcarme. No entiendo nada de esto. Ando..","2016-03-25 07:31:15","https://twitter.com/DonkhodeHelio/status/713266983798575104",NA,NA
"RomeroLucass_","Prefiero morir de pié a tener que vivir de rodillas. Prefiero ahorcarme defendiendo todo lo que siento.","2016-03-24 15:27:07","https://twitter.com/RomeroLucass_/status/713024353496088577",NA,NA
"TheGrefg","VOY A AHORCARME, AHORA VUELVO.","2016-03-22 23:11:48","https://twitter.com/TheGrefg/status/712416516768137216",NA,NA
"Madame_Kaiser","Qué ganas de ahorcarme.","2016-03-18 01:31:54","https://twitter.com/Madame_Kaiser/status/710639835560730625",NA,NA
"arriqui24","Cuando Luis Rollán habla de lo que ama GH sin ver ni 1 solo minuto del 24h me dan ganas de ahorcarme cn la goma de las bragas #limite10Ghvip","2016-03-15 22:34:52","https://twitter.com/arriqui24/status/709870508830023681",NA,NA
"hestexile","odio estar resfriada porque estornudo como unas cien veces al día y me dan ganas de ahorcarme","2016-03-13 19:13:53","https://twitter.com/hestexile/status/709095153965867008",NA,NA
"laurismalik","Mmmmm mis notificaciones son sólo de los correos de mi colegio, quiero ahorcarme ya.","2016-03-10 00:04:20","https://twitter.com/laurismalik/status/707718695569793024",NA,NA
"yayagoro","Entre que whatsapp quiere q lo actualize y me clavo un visto más grande q el orto de Nicky minaj me dan ganas de ahorcarme con las cortinas","2016-03-09 00:11:08","https://twitter.com/yayagoro/status/707358017096982528","Coordinates(longitude=-65.778264, latitude=-34.998735)","Place(id='0b79f7e718cb54b9', fullName='Córdoba, Argentina', name='Córdoba', type='admin', country='Argentina', countryCode='AR')"
"ValenCollante","Una cosa es salir a comer con mis papas y mi tía, y otra cosa es ir con ellos a llevarlos a comer a mis primos. Estoy por ahorcarme","2016-03-06 23:41:53","https://twitter.com/ValenCollante/status/706625881293398016",NA,NA
"lethouisbe","cada vez que me acuerdo del primer md que le envíe a gonzalo me dan ganas de ahorcarme por dios que verguenza","2016-03-06 08:29:43","https://twitter.com/lethouisbe/status/706396329149337600",NA,NA
"SelofiliusBlack","En el trabajo tienen la bso de Los miserables y voy a ahorcarme con una chaqueta como alguien no lo pare.","2016-03-05 14:51:36","https://twitter.com/SelofiliusBlack/status/706130046298300416",NA,NA
"hoegirrl","estoy a dos DOS días de empezar las clases donde firmo para ahorcarme¿?","2016-03-05 03:15:39","https://twitter.com/hoegirrl/status/705954902376325120",NA,NA
"Amatorytish","Tengo un genio que estoy a nada de ahorcarme yo misma.","2016-03-04 03:14:34","https://twitter.com/Amatorytish/status/705592241474117632",NA,NA
"Amatorytish","@daniela_amejia Estoy a un vídeo más de ahorcarme con la cortina. Qué horror.","2016-03-03 06:32:47","https://twitter.com/Amatorytish/status/705279736726077440",NA,NA
"SelofiliusBlack","Estoy pensando que hoy después de trabajar tengo que ayudar a un amigo con una mudanza y creo que va siendo hora de ahorcarme.","2016-02-26 10:33:32","https://twitter.com/SelofiliusBlack/status/703165995708317696",NA,NA
"tidesfranta","quiero ahorcarme con una puta soga os amo más que a mi vida se me va a salir el hígado de la EMOCIÓN https://t.co/ImV5YY8no5","2016-02-25 18:38:05","https://twitter.com/tidesfranta/status/702925552060129280",NA,NA
"lethouisbe","no hay materia mas facil que biologia de tercero y yo la tengo previa que ganas de ahorcarme","2016-02-25 09:17:37","https://twitter.com/lethouisbe/status/702784503249506304",NA,NA
"arriqui24","@MueroDeFlipar Calla, que para terminar la mañana reventón de rueda... ya no sé si ahorcarme o reirme xd","2016-02-24 12:19:38","https://twitter.com/arriqui24/status/702467920916582401",NA,NA
"_roguevara","de sólo pensar que en menos de una semana empiezo las clases me dan ganas de ahorcarme","2016-02-23 17:46:36","https://twitter.com/_roguevara/status/702187819469512706",NA,NA
"muyevil","@Ismarengue @DangM3 @soymadridista prefiero ahorcarme","2016-02-22 22:25:16","https://twitter.com/muyevil/status/701895558181556224",NA,NA
"bluenlonesxme","Con estos días así me dan ganas de tomar cafe y ahorcarme con los auriculares.","2016-02-19 16:11:59","https://twitter.com/bluenlonesxme/status/700714455806701576",NA,NA
"Amatorytish","Ese acento paisa que muestran en las novelas me dan ganas de ahorcarme.","2016-02-18 01:46:14","https://twitter.com/Amatorytish/status/700134196006748163",NA,NA
"Hyssterica","DALE ZION T AHORCARME CON EL CUELLO DE TORTUGA DALE","2016-02-17 10:50:13","https://twitter.com/Hyssterica/status/699908704016211968",NA,NA
"harriestharrie","quiero ahorcarme https://t.co/k7akITD32V","2016-02-17 03:36:44","https://twitter.com/harriestharrie/status/699799612996112384",NA,NA
"harryleighs","el look de demi es muy 2010 quiero ahorcarme porque de hace días que estoy nostalgica y eLLA VIENE CON ESE PELO Y ME MATA","2016-02-16 00:19:32","https://twitter.com/harryleighs/status/699387600650563584",NA,NA
"florherrera420","Que mi hijo no salga chamuyero como el padre porque ya voy preparando la soga para ahorcarme","2016-02-11 22:56:28","https://twitter.com/florherrera420/status/697917145699762177",NA,NA
"hvesitos","o para ahorcarme","2016-02-11 18:21:17","https://twitter.com/hvesitos/status/697847891126304768",NA,NA
"sunflhowers","@confesslou recien veo esto tenes permiso para ahorcarme","2016-02-11 14:41:30","https://twitter.com/sunflhowers/status/697792583653793792",NA,NA
"_roguevara","de solo pensar q el año q viene tengo q empezar la facultad me dan ganas de ahorcarme mas q todos los días","2016-02-10 22:01:59","https://twitter.com/_roguevara/status/697541046008442880","Coordinates(longitude=-64.3195, latitude=-31.5235762)","Place(id='00f84d414936f28e', fullName='Córdoba, Argentina', name='Córdoba', type='city', country='Argentina', countryCode='AR')"
"crisbeeeel","Maracaibo fomenta mis ganas de ahorcarme.","2016-02-10 16:43:00","https://twitter.com/crisbeeeel/status/697460770255323136",NA,NA
"inmaqsd","Tengo como diez exámenes este mes y quiero ahorcarme.","2016-02-01 22:25:14","https://twitter.com/inmaqsd/status/694285403457732608",NA,NA
"harriestharrie","que ganas de ahorcarme https://t.co/Hx5D73gQcI","2016-01-31 07:21:52","https://twitter.com/harriestharrie/status/693695678053220353",NA,NA
"Espinete_Oscuro","@yosoyberlin Me has abandonado :'( Voy a ahorcarme.","2016-01-30 02:26:17","https://twitter.com/Espinete_Oscuro/status/693258904281731072",NA,NA
"hestexile","mi mama agarró mi cepillos de dientes para usarlo no se para que quiero ahorcarme","2016-01-28 15:46:47","https://twitter.com/hestexile/status/692735578681532416",NA,NA
"bonvoyeurs","Neta. Ahora ya ni siquiera me importa lo que piense la gente de mí. No sé, últimamente no tengo constantes ganas de querer ahorcarme ah.","2016-01-26 02:24:12","https://twitter.com/bonvoyeurs/status/691808826966827008",NA,NA
"muyevil","Pensar que no nos dejen fichar en el verano y tirar otro año con esta plantilla y ganas de ahorcarme todo es uno","2016-01-25 10:40:00","https://twitter.com/muyevil/status/691571210547806209",NA,NA
"gabuleta","@pechugaslocas encima ni compensa siendo lindo por fuera. Imagino que a la noche intentará ahorcarme y no me doy cuenta.","2016-01-24 06:35:28","https://twitter.com/gabuleta/status/691147285028343808",NA,NA
"harryleighs","tengo ganas de ahorcarme https://t.co/T11aqUP5UP","2016-01-23 04:27:47","https://twitter.com/harryleighs/status/690752763349880833",NA,NA
"_roguevara","cuando era más chica agarraba los bichos hasta con el pie, ahora veo uno y me dan ganas de ahorcarme","2016-01-19 19:02:02","https://twitter.com/_roguevara/status/689523227920568320",NA,NA
"Dr_Fleibur","En este cuatrimestre de carrera que viene pondré a prueba mis límites de no ahorcarme en un olivo.","2016-01-19 14:02:12","https://twitter.com/Dr_Fleibur/status/689447771686866944",NA,NA
"muyevil","@nacmag voy a ahorcarme y ahora vuelvo","2016-01-18 19:51:21","https://twitter.com/muyevil/status/689173251344457729",NA,NA
"kenobini","no me siento bien con las skinny piernas de niall, todo el tiempo quiero hacer un lazo con ambas y después usarlo para ahorcarme","2016-01-17 19:35:30","https://twitter.com/kenobini/status/688806873688969216",NA,NA
"muyevil","@DeLawRun ahora pide renovación, dioxx voy a ahorcarme y ahora vuelvo jajajajaja","2016-01-14 23:01:09","https://twitter.com/muyevil/status/687771460736253954",NA,NA
"MedBrad_","No tengo regalos, no me gusta el roscón, llueve, hace frío, estoy solo en casa todo el día. Voy a ahorcarme con el cargador del móvil.","2016-01-06 14:34:25","https://twitter.com/MedBrad_/status/684744835622924288","Coordinates(longitude=-0.336055, latitude=51.527592)","Place(id='5524b796309058b5', fullName='Brent, London', name='Brent', type='city', country='United Kingdom', countryCode='GB')"
"palomamb11","#NowPlaying ABC de Sin Bandera / Pasame un macarrón cocinado para ahorcarme 😂😂 ♫ https://t.co/5yC4FaWSwX","2016-01-05 00:42:48","https://twitter.com/palomamb11/status/684173165220753409",NA,NA
"TheGrefg","VAAALE, VAAAAAALE! Acabo de ver que la caída de PSN durará 3 DÍAS.  Voy a ahorcarme un poco, ahora vuelvo.  😵","2016-01-04 23:46:21","https://twitter.com/TheGrefg/status/684158959041835008",NA,NA
"harryleighs","además porque el mejor tour fue wwat y me acuerdo de eso y me dan ganas de ahorcarme porque los extraño","2016-01-04 03:53:06","https://twitter.com/harryleighs/status/683858666538319872",NA,NA
"CyanideMoon","Hoy no he estudiado n a d a porque estaba ocupada intentando no ahorcarme y tengo el examen el 8 well shit","2016-01-03 23:12:17","https://twitter.com/CyanideMoon/status/683787999331495940",NA,NA
"zaynscontrol","con ese cita y responde me acorde de mil cosas que viví con mi crush que ganas de ahorcarme ahora mismo","2016-01-03 05:43:56","https://twitter.com/zaynscontrol/status/683524171125620737",NA,NA
"harryleighs","ME SUICIDO SI VIENE A SUDAMÉRICA Y AHORA LAS GRINGAS ANDAN DICIENDO QUE TIENE VUELO PARA BRASIL QUE GANAS DE AHORCARME","2016-01-02 23:36:42","https://twitter.com/harryleighs/status/683431754905042944",NA,NA
"SelofiliusBlack","Estar en el trabajo y que me digan que esta noche tenemos timba de poker me ha quitado la idea de ahorcarme.","2016-01-02 18:57:37","https://twitter.com/SelofiliusBlack/status/683361522291228674",NA,NA
"Desafinad0","Mi propósito para este año es ahorcarme.","2016-01-01 21:01:27","https://twitter.com/Desafinad0/status/683030298519580672",NA,NA
"airthquake","Tengo que ponerme a limpiar y lo que quiero es ahorcarme.","2015-12-31 11:09:59","https://twitter.com/airthquake/status/682519060471492609",NA,NA
"OVERAGA1N","el calor hace q quiera ahorcarme con el cable del ventilador, en realidad siempre quiero ahorcarme con un cable pero se entiende mi punto","2015-12-29 18:00:30","https://twitter.com/OVERAGA1N/status/681897595657138176",NA,NA
"FrankVera82","Quiero... ahorcarme -.-","2015-12-26 03:43:40","https://twitter.com/FrankVera82/status/680594804208726016",NA,NA
"dondetuvieja_","Lo bueno de que me regalen muchas medias y calzoncillos, es que puedo atarlos todos, hacer una soga y ahorcarme a la verga por fin.","2015-12-25 02:02:31","https://twitter.com/dondetuvieja_/status/680206958150946817",NA,NA
"hoegirrl","que ganas de no sé ahorcarme porque tengo que pasar las fiestas en la casa del novio de mi vieja y es como Mmm mejor dejo de respirar","2015-12-24 18:47:31","https://twitter.com/hoegirrl/status/680097489861632000",NA,NA
"SergioCGJ","voy a ahorcarme con una guirnalda ahora vuelvo","2015-12-24 12:19:46","https://twitter.com/SergioCGJ/status/679999908234006528",NA,NA
"airthquake","Nanairo Symphony luego es darme ganas de AHORCARME.","2015-12-24 12:00:38","https://twitter.com/airthquake/status/679995094406184960",NA,NA
"feaconargumento","y se creerá que su voto es un voto sensato quiero ahorcarme","2015-12-20 14:14:33","https://twitter.com/feaconargumento/status/678579243526279168",NA,NA
"DonkhodeHelio","Mándenme unos churrumaiz la neta ya estoy a dos minutos de ahorcarme.","2015-12-19 20:39:38","https://twitter.com/DonkhodeHelio/status/678313765104836609",NA,NA
"Lcs__19","¿Bucear con tiburones, puenting o paracaidismo? — Ahorcarme https://t.co/ryWF4IODIc","2015-12-19 12:47:26","https://twitter.com/Lcs__19/status/678194932780277760",NA,NA
"pameruuiz","Me gusta tanto Suicidal Dream que cada vez que la escucho me dan ganas de ahorcarme con los audifonos.","2015-12-18 16:28:47","https://twitter.com/pameruuiz/status/677888246433505281",NA,NA
"arriqui24","Otra falsa final? Mira de verdad, fue un placer conoceros, voy a ahorcarme con la gomilla de las bragas #Gala15GH16","2015-12-17 22:36:14","https://twitter.com/arriqui24/status/677618333152342016",NA,NA
"JuanchoCceb","El pedoroso de israel... Y solo de pensar que puede reproducirse me dan ganas de ahorcarme https://t.co/BOqlchEwFW","2015-12-17 20:11:36","https://twitter.com/JuanchoCceb/status/677581934248067072","Coordinates(longitude=-92.2273874, latitude=13.72873)","Place(id='13d479b108707983', fullName='Guatemala', name='Guatemala', type='country', country='Guatemala', countryCode='GT')"
"dhanna","Hace diez años escuchaba 'Here Without You' de 3 doors down y quería ahorcarme con el chicle pues. https://t.co/xQN2cptz72","2015-12-17 04:40:42","https://twitter.com/dhanna/status/677347667060609024",NA,NA
"wantopjm","quiero ahorcarme con la corona de navidad esa porque harry es demasiado hermoso y me hace mal https://t.co/qs9XaDKSzf","2015-12-16 20:37:59","https://twitter.com/wantopjm/status/677226185387061248",NA,NA
"claupipita_","quiero ahorcarme","2015-12-14 23:01:32","https://twitter.com/claupipita_/status/676537533505904640",NA,NA
"zaynscontrol","el sabado me besé con un chico en lugar publico y hoy todos me miraban cuando llegue al colegio, que ganas de ahorcarme y de no salir nunca","2015-12-14 19:20:24","https://twitter.com/zaynscontrol/status/676481883191029760",NA,NA
"RomeroLucass_","Prefiero ahorcarme defendiendo mis propias ideas.","2015-12-14 14:05:44","https://twitter.com/RomeroLucass_/status/676402697545846785",NA,NA
"orificocelli","De algún lado una soga va a gritar, y se, con la misma soga puedo ahorcarme o saltar al otro lado y algo va a pasar","2015-12-10 22:56:49","https://twitter.com/orificocelli/status/675086796628361216",NA,NA
"gnessus","Las ganas de ahorcarme con la cobija eran grandes y extremas...","2015-12-09 11:58:53","https://twitter.com/gnessus/status/674558836464816128",NA,NA
"DonkhodeHelio","Señora, su radio a todo volumen hace que quiera ahorcarme.","2015-12-06 18:20:21","https://twitter.com/DonkhodeHelio/status/673567670646628352",NA,NA
"arriqui24","Carlos: Mañana a dormir todo el día que será lo mejor que haga en el concurso, voy a ahorcarme, ahora vuelvo! #GHDirecto","2015-12-02 02:22:09","https://twitter.com/arriqui24/status/671876980414029826",NA,NA
"palomamb11","#NowPlaying \"Bleeding Love\" de Leona Lewis// Pásenme un macarrón cocinado para ahorcarme 💁🏼 ♫ https://t.co/V2hTBDo2aw","2015-11-30 02:58:45","https://twitter.com/palomamb11/status/671161415563141120",NA,NA
"Hyssterica","QUE GANAS DE AGARRAR ESA SOGA Y AHORCARME https://t.co/PMn5pB6Dtr","2015-11-23 15:37:11","https://twitter.com/Hyssterica/status/668815565738352640",NA,NA
"La_Salome_","No me estén hablando. Ahorita procedo a ahorcarme.","2015-11-22 22:32:26","https://twitter.com/La_Salome_/status/668557679569207296",NA,NA
"gnessus","Estaba apunto de ahorcarme en medio de la panadería, como 40 horas para que te atiendan y la puerta que rechina cada 2 segundos NOJODA","2015-11-21 16:07:49","https://twitter.com/gnessus/status/668098500463353856",NA,NA
"tidesfranta","@biebstage me pasa voy a ahorcarme brb","2015-11-20 23:39:05","https://twitter.com/tidesfranta/status/667849674506657792",NA,NA
"_victorialozan0","Leo que absolutamente todos faltan al colegio y me generan ganas de ahorcarme/ahorcarlos.","2015-11-16 10:04:01","https://twitter.com/_victorialozan0/status/666195006491918336",NA,NA
